受信日：8/1-9/17,,,,,,,,,,,,
No,受付年度,受付課,受付番号,状態,受信日,情報名,登録地点,路線名,対応種別,完了年月日,緯度,経度
632,2025,葵南道路整備課,1656,対応中,2025年8月24日,カーブミラー物損事故(葵5817)→建替,静岡市葵区柳町152-2,井宮町柳町線,事故,,34.981406,138.3639235
633,2025,駿河道路整備課,1649,完了,2025年8月24日,防護柵などその他,静岡県静岡市駿河区北丸子二丁目１６－１９,丸子戸斗谷３号線,,2025年8月28日,34.951991,138.346496
634,2025,清水道路整備課,1568,完了,2025年8月24日,動物死骸,静岡市清水区蒲原,神沢白銀線,動物死骸,2025年8月24日,35.12266638,138.6134798
635,2025,道路保全課,51,完了,2025年8月25日,動物死骸,静岡市清水区小河内350,清水富士宮線,動物死骸,2025年8月26日,35.13788426,138.5201683
636,2025,清水道路整備課,1587,完了,2025年8月25日,カラスの死骸,静岡市清水区駒越南町３,国道150号,動物死骸,2025年8月25日,34.98260198,138.5052833
637,2025,葵南道路整備課,1667,完了,2025年8月25日,【道路施設損傷事故】縁石擦過痕,静岡市葵区山崎一丁目,山崎新田区画１９号線,事故,2025年8月26日,34.97581442,138.3522852
638,2025,葵南道路整備課,1666,完了,2025年8月25日,止まれ文字の復旧,静岡市葵区与一三丁目５-2付近外,与一右衛門新田２号線,区画線,2025年9月12日,35.00775046,138.3687173
639,2025,清水道路整備課,1586,完了,2025年8月25日,防護柵などその他,静岡県静岡市清水区八木間町８４６,興津第一土地区画１号線,,2025年8月25日,35.06871051,138.5242226
640,2025,駿河道路整備課,1660,依頼済,2025年8月25日,道路(舗装の穴など),静岡県静岡市駿河区広野二丁目１９－１６,広野土地区画３号線,,,34.93250687,138.3672492
641,2025,駿河道路整備課,1659,依頼済,2025年8月25日,As穴→陥没,静岡市駿河区中島,中島２２号線,陥没,,34.93714534,138.4013997
642,2025,清水道路整備課,1584,完了,2025年8月25日,法面の除草,静岡市清水区蒲原,蒲原富士川２号線,,2025年8月26日,35.12579533,138.6266659
643,2025,清水道路整備課,1585,依頼済,2025年8月25日,陥没,静岡市清水区下野西１,八坂北一丁目天王東線,,,35.03370529,138.4679165
644,2025,葵北道路整備課,104,完了,2025年8月25日,カーブミラー(損傷など),静岡県静岡市葵区内牧２１７－２,安倍口内牧線,カーブミラー,2025年8月26日,35.01925835,138.3554441
645,2025,清水道路整備課,1583,依頼済,2025年8月25日,草刈りをしてほしい,静岡市清水区村松,赤道,,,34.99327912,138.4826685
646,2025,清水道路整備課,1580,未対応,2025年8月25日,要望書【№107】水路に土砂堆積,静岡市清水区宍原,宍原塩出線,,,35.17910941,138.5220655
647,2025,清水道路整備課,1581,未対応,2025年8月25日,要望書【№106】路肩崩落,静岡市清水区宍原362,赤道,,,35.16001018,138.5205503
648,2025,清水道路整備課,1579,未対応,2025年8月25日,要望書【№105】カーブミラー新規設置,静岡市清水区宍原428,宍原平山２号線,,,35.15816304,138.5212535
649,2025,清水道路整備課,1582,依頼済,2025年8月25日,道路の舗装荒れと未舗装部分について,静岡市清水区鳥坂,鳥坂４号線,,,35.01805299,138.4393151
650,2025,清水道路整備課,1578,完了,2025年8月25日,道路をイノシシに荒らされたので補修してほしい,静岡市清水区小河内684-2,小河内坂本２号線,その他,2025年9月10日,35.13121744,138.5183924
651,2025,駿河道路整備課,1753,完了,2025年8月25日,街路樹の剪定,静岡市駿河区東新田１丁目１５,（市）丸子新田広野三丁目線,,2025年9月10日,34.94759206,138.369635
652,2025,清水道路整備課,1576,依頼済,2025年8月25日,【8/10大雨No.2】倒木,静岡市清水区宍原,宍原塩出線,,,35.19116878,138.5145824
653,2025,清水道路整備課,1577,完了,2025年8月25日,縁石の切り下げの許可が下りない,静岡市清水区草薙1175-1,草薙日本平線,,2025年8月25日,34.9980563,138.4483383
654,2025,清水道路整備課,1574,対応中,2025年8月25日,要望書【№104】鋭角道路の勾配を緩やかに,静岡市清水区宍原,宍原逢坂線,,,35.14544181,138.5184256
655,2025,葵南道路整備課,1665,完了,2025年8月25日,歩道の除草依頼,静岡市葵区上足洗三丁目１２－２５,十二双川沿線,除草,2025年9月8日,34.99773763,138.3936019
656,2025,駿河道路整備課,1658,完了,2025年8月25日,照明灯が付きっぱなし,静岡市駿河区手越,(市)藤枝静岡線,,2025年8月25日,34.95763764,138.3660885
657,2025,清水道路整備課,1575,完了,2025年8月25日,スズメバチの巣,静岡市清水区石川新町４,押切５７号線,,2025年8月26日,35.03006955,138.4583835
658,2025,葵南道路整備課,1664,完了,2025年8月25日,街路樹剪定及び清掃,静岡市葵区本通西町13-2,藤枝静岡線,その他,2025年8月27日,34.96489119,138.3716007
659,2025,駿河道路整備課,1657,完了,2025年8月25日,As穴,静岡市駿河区南八幡町１４,八幡本町二丁目有東線,構造物,2025年9月1日,34.96404195,138.402317
660,2025,駿河道路整備課,1656,対応中,2025年8月25日,GR破損,静岡市駿河区中島,中島南安倍線,,,34.94067763,138.3957484
661,2025,駿河道路整備課,1655,依頼済,2025年8月25日,側溝蓋のがたつき,静岡市駿河区みずほ３丁目,長田南中学校東線,,,34.93776705,138.3701136
662,2025,駿河道路整備課,1654,完了,2025年8月25日,路面の段差,静岡市駿河区曲金６丁目３,曲金東１号線,,2025年8月26日,34.98053119,138.4104455
663,2025,駿河道路整備課,1653,完了,2025年8月25日,ケーブル断線（ボックスカルバート照明灯用）,静岡市駿河区用宗巴町３,小坂小石町１号線,修繕,2025年9月12日,34.92787113,138.3585639
664,2025,葵南道路整備課,1663,対応中,2025年8月25日,陥没疑い,静岡市葵区北番町２３,呉服町通線,舗装,,34.97952166,138.3714874
665,2025,清水道路整備課,1573,依頼済,2025年8月25日,台風１５号による水路閉塞の解消,静岡市清水区葛沢581付近,葛沢線,その他,,35.12647565,138.4547118
666,2025,駿河道路整備課,1652,完了,2025年8月25日,【市民の声】道路陥没,静岡市駿河区豊田２丁目１０,中野小鹿線,As穴,2025年8月26日,34.96735047,138.4154809
667,2025,駿河道路整備課,1651,完了,2025年8月25日,街路灯の柱が傾いていて倒れそう,静岡市駿河区丸子２丁目６ー８,丸子二丁目６号線,,2025年8月26日,34.94414197,138.3567387
668,2025,駿河道路整備課,1650,完了,2025年8月25日,側溝蓋が割れている,静岡市駿河区中吉田７,東名側道中吉田１号線,側溝,2025年9月1日,35.00245041,138.4328477
669,2025,清水道路整備課,1572,完了,2025年8月25日,【8/10大雨№7】倒木,静岡市清水区大平,大向福士線,,2025年8月29日,35.15933043,138.4254935
670,2025,葵南道路整備課,1662,対応中,2025年8月25日,【道路施設損傷事故】ラバーポール損傷,静岡市葵区黒金町,駅前ロータリー,,,34.97181341,138.3878042
671,2025,葵北道路整備課,103,完了,2025年8月25日,サル死骸,静岡市葵区牛妻,梅ヶ島温泉昭和線,,2025年8月25日,35.08409491,138.3761239
672,2025,葵南道路整備課,1658,完了,2025年8月25日,カーブミラーの向き(葵1593),静岡市葵区南瀬名町２４,瀬名１８号線,カーブミラー,2025年8月27日,35.00405562,138.4224796
673,2025,駿河道路整備課,1646,完了,2025年8月25日,動物死骸,静岡市駿河区西脇716-1,西脇１１号線,動物死骸,2025年8月25日,34.94384086,138.4010721
674,2025,駿河道路整備課,1661,完了,2025年8月25日,点字ブロックのガタツキ,静岡市駿河区豊田３丁目８,東町豊田線,,2025年9月5日,34.96517935,138.4106009
675,2025,道路保全課,53,完了,2025年8月26日,動物死骸,静岡市清水区横砂本町22-8,国道1号線,動物死骸,2025年8月27日,35.04468883,138.4981975
676,2025,駿河道路整備課,1679,完了,2025年8月26日,照明灯(昼間に点いている・不点灯など),静岡県静岡市駿河区用宗四丁目２１－１２,用宗海岸線,,2025年8月26日,34.91973356,138.3648071
677,2025,清水道路整備課,1602,対応中,2025年8月26日,違法鉄板が原因で排水不良となっている,大手１丁目３－９－２,大和町秋葉２号線,,,35.02429448,138.4811043
678,2025,清水道路整備課,1601,未対応,2025年8月26日,線路側から雑草が繁茂、自転車の通行に支障,静岡市清水区巴町３,清水巴町２号線,除草,,35.01756775,138.4858955
679,2025,清水道路整備課,1600,完了,2025年8月26日,減速帯（ハンプ）につまづく,静岡市清水区真砂町５,真砂町４号線,,2025年8月22日,35.02104067,138.4879073
680,2025,葵南道路整備課,1672,完了,2025年8月26日,【道路施設損傷事故】縁石擦過痕,静岡市葵区山崎一丁目,国道362号,,2025年8月28日,34.97716858,138.3511641
681,2025,駿河道路整備課,1675,完了,2025年8月26日,街路樹の折れた枝回収,静岡市駿河区豊田３丁目１０,中野小鹿線,,2025年9月1日,34.96563945,138.4125972
682,2025,駿河道路整備課,1676,対応中,2025年8月26日,側溝蓋,静岡市駿河区中島,中島池下４号線,,,34.94302702,138.3975977
683,2025,清水道路整備課,1598,完了,2025年8月26日,舗装が凹んでいる。,静岡市清水区庵原町,庵原町４８号線,舗装,2025年8月27日,35.05340466,138.4730458
684,2025,駿河道路整備課,1674,完了,2025年8月26日,草刈り要望,静岡市駿河区登呂６丁目１０,登呂六丁目３号線,除草,2025年9月18日,34.95139436,138.4053536
685,2025,清水道路整備課,1597,完了,2025年8月26日,千日橋添架管からの漏水,静岡市清水区原105-1,原草ケ谷線,,2025年8月26日,35.04572096,138.4850309
686,2025,駿河道路整備課,1673,完了,2025年8月26日,インターロッキングのがたつき,静岡市駿河区中田１丁目４,静岡下島線,構造物,2025年9月4日,34.96675099,138.3937492
687,2025,清水道路整備課,1595,未対応,2025年8月26日,法面からの越境樹木が道路に覆い被さっている,静岡市清水区谷津町１丁目644-7,谷津町一丁目八木間町２号線,,,35.07001694,138.5171774
688,2025,清水道路整備課,1594,未対応,2025年8月26日,道路幅員が狭い,静岡市清水区谷津町１丁目577-1,谷津線,,,35.07136701,138.5181202
689,2025,駿河道路整備課,1672,依頼済,2025年8月26日,As穴→陥没,静岡市駿河区池田,池田桜ヶ丘団地５号線,陥没,,34.97598439,138.4402879
690,2025,清水道路整備課,1593,完了,2025年8月26日,【道路緊急ダイアル】動物の屍骸,静岡市清水区清地,清水富士宮線,動物死骸,2025年8月26日,35.10445447,138.4990445
691,2025,清水道路整備課,1592,完了,2025年8月26日,【事故№66】縁石に擦過痕,静岡市清水区増301付近,国道150号,,2025年8月29日,34.96981978,138.4895261
692,2025,葵南道路整備課,1671,完了,2025年8月26日,【道路施設損傷事故】縁石擦過痕,静岡市葵区安東二丁目２５,安東中央幹線,,2025年8月28日,34.98936712,138.3828362
693,2025,駿河道路整備課,1671,完了,2025年8月26日,ポストコーン破損,静岡市駿河区さつき町,八幡本町一丁目豊原町線,,2025年9月5日,34.97623754,138.3983179
694,2025,清水道路整備課,1591,完了,2025年8月26日,防護柵などその他,静岡県静岡市清水区八坂東二丁目１－５０,八坂東二丁目一丁目線,,2025年8月27日,35.03271785,138.478171
695,2025,葵南道路整備課,1670,完了,2025年8月26日,【道路緊急ダイヤル】落下物,静岡市葵区川合三丁目７ー２２,国道バイパス,その他,2025年8月26日,35.0076483,138.4145813
696,2025,駿河道路整備課,1670,完了,2025年8月26日,解体工事についての相談,静岡市駿河区谷田22-9,静清土地区画６－４８号線,,2025年8月28日,34.99521889,138.4377679
697,2025,清水道路整備課,1596,完了,2025年8月26日,解体について相談,静岡市清水区谷田２７-9,草薙駅通２号線,,2025年8月26日,34.99516986,138.4391704
698,2025,清水道路整備課,1590,未対応,2025年8月26日,【事故№65】カーブミラーに衝突した。,静岡市清水区八坂南町６,清水東高巴川１号線,,,35.02924452,138.4783726
699,2025,駿河道路整備課,1667,完了,2025年8月26日,水たまり,静岡市駿河区広野５丁目２４,広野１３号線,,2025年9月16日,34.92577239,138.3757241
700,2025,清水道路整備課,1589,完了,2025年8月26日,Ａｓ穴,静岡市清水区川原町１０,大沢町川原町線,As穴,2025年8月27日,35.00254017,138.4768971
701,2025,駿河道路整備課,1665,完了,2025年8月26日,街路樹の周りの雑草が支障,静岡市駿河区小鹿,宮前大谷線,除草,2025年9月3日,34.96738548,138.4225019
702,2025,駿河道路整備課,1666,対応中,2025年8月26日,民地の松の木伐採依頼について,静岡市駿河区登呂２丁目１１,高松９号線,,,34.9574299,138.4130322
703,2025,駿河道路整備課,1669,完了,2025年8月26日,道路(舗装の穴など),静岡県静岡市駿河区高松２２６４,大里東小学校東側線,As穴,2025年8月28日,34.948585,138.418287
704,2025,駿河道路整備課,1684,完了,2025年8月26日,雨水対策,静岡市駿河区青木,（市）青木鎌田線,,2025年9月3日,34.93692289,138.3634184
705,2025,駿河道路整備課,1664,完了,2025年8月26日,As穴,静岡市駿河区高松1810,高松浜３号線,陥没,2025年9月9日,34.94857185,138.4250039
706,2025,駿河道路整備課,1668,完了,2025年8月26日,防護柵などその他,静岡県静岡市駿河区東新田１－１１,東新田２１号線,,2025年8月27日,34.951974,138.369593
707,2025,清水道路整備課,1588,完了,2025年8月26日,【道路緊急ダイアル】駐車禁止の標識が前のめり傾いている,静岡市清水区石川,蜂ケ谷石川本町線,,2025年8月26日,35.03577028,138.4591374
